ids,lat,lon,t1_count,t2_count,theta,dx,dy,zdx,zdy,abs_dist,lisa_cat
1025,31.615708,65.745751,4.0,4.0,3.17953659551,-0.278849940922,-0.010585746701,-0.243661896473,-1.39113690507,1.1474750086,Ll
1026,31.615708,65.746751,4.0,4.0,3.18811781978,-0.302087435998,-0.0140648178227,-0.263967054512,-1.86357335247,1.59960629796,Ll
1031,31.616708,65.694751,4.0,4.0,3.09268888817,-0.0348562426152,0.00170596170958,-0.0304577370591,0.278001451318,0.308459188377,Lh
1033,31.616708,65.696751,4.0,4.0,0.00293757353015,0.218374342538,0.000641492533524,0.190817707431,0.133453088177,0.0573646192535,Hh
1034,31.616708,65.697751,4.0,4.0,0.012188540409,0.10815658592,0.00131833620287,0.094508317822,0.225364293036,0.130855975214,Hh
1035,31.616708,65.698751,4.0,4.0,0.00634008565715,0.082857920145,0.000525333349998,0.0724020879961,0.117679385922,0.0452772979263,Hh
1036,31.616708,65.699751,4.0,4.0,3.12967866218,-0.0232374950768,0.000276864416522,-0.0203051580394,0.0839388338866,0.104243991926,Lh
1037,31.616708,65.700751,4.0,4.0,3.14489740596,-0.669063367695,-0.00221109680053,-0.584634332337,-0.253910987951,0.330723344386,Ll
1038,31.616708,65.701751,4.0,4.0,3.16957403978,-0.754089355203,-0.0211059741223,-0.658930899506,-2.81971904519,2.16078814569,Ll
1039,31.616708,65.702751,4.0,4.0,3.14376912836,-5.90026543362,-0.0128417991077,-5.15571156478,-1.69749493768,3.4582166271,Ll
1040,31.616708,65.703751,4.0,4.0,6.22897059423,0.400609682488,-0.021740243011,0.350056789174,-2.90584885685,3.25590564603,Hl
1041,31.616708,65.704751,4.0,4.0,6.25739985027,0.129332910299,-0.00333564749788,0.113012404075,-0.406618051929,0.519630456004,Hl
1042,31.616708,65.705751,4.0,4.0,5.53051126137,0.00749640614199,-0.00702116188544,0.00655043544657,-0.907088224328,0.913638659775,Hl
1043,31.616708,65.706751,4.0,4.0,3.14979721282,-0.674635633878,-0.0055352122161,-0.589503434842,-0.705305404079,0.115801969237,Ll
1044,31.616708,65.707751,4.0,4.0,3.67600656667,-0.0078170961352,-0.00462663925256,-0.00683065760357,-0.58192678718,0.575096129577,Ll
1045,31.616708,65.708751,4.0,4.0,3.10450591428,-0.0699262785592,0.00259452729998,-0.0611022888895,0.398663190074,0.459765478963,Lh
1046,31.616708,65.709751,4.0,4.0,0.0040388602557,0.76146237024,0.00307545682608,0.665373514558,0.463970459976,0.201403054581,Hh
1047,31.616708,65.710751,4.0,4.0,0.00353652296069,0.461405970865,0.00163177961305,0.403181200373,0.267927979142,0.135253221231,Hh
1048,31.616708,65.711751,4.0,4.0,3.14124893489,-1.07429974083,0.000369256923847,-0.938733970554,0.0964851677783,1.03521913833,Lh
1049,31.616708,65.712751,4.0,4.0,3.14164524523,-1.5335240047,-8.06505483718e-05,-1.34000877331,0.0353905018764,1.37539927518,Ll
1050,31.616708,65.713751,4.0,4.0,0.0122972944013,0.283290117504,0.00348387759237,0.247541767644,0.519431486532,0.271889718888,Hh
1051,31.616708,65.714751,4.0,4.0,0.00681311437225,1.55929117603,0.0106237935027,1.36252438802,1.48898812661,0.126463738587,Hh
1052,31.616708,65.715751,4.0,4.0,3.10718334502,-0.589749531916,0.020300886339,-0.515329101077,2.8030777789,3.31840687998,Lh
1053,31.616708,65.716751,4.0,4.0,0.00350252820487,4.8691075371,0.0170542562201,4.25467537378,2.36220538921,1.89246998457,Hh
1054,31.616708,65.717751,4.0,4.0,0.0205640142579,0.71517103934,0.0147088608628,0.624923681791,2.04371513375,1.41879145196,Hh
1055,31.616708,65.718751,4.0,4.0,0.00869232600598,0.867634548051,0.00754195229459,0.75814783652,1.07049305685,0.312345220326,Hh
1056,31.616708,65.719751,4.0,4.0,0.0405104624797,0.0338941726356,0.00137382021541,0.0296170705881,0.232898680478,0.20328160989,Hh
1057,31.616708,65.720751,4.0,4.0,3.12318531251,-0.233093093344,0.00429110873632,-0.203679100635,0.62904850801,0.832727608645,Lh
1058,31.616708,65.721751,4.0,4.0,0.000856339314986,0.918048220347,0.000786160976304,0.802199812859,0.153098172387,0.649101640473,Hh
1059,31.616708,65.722751,4.0,4.0,0.00602431490106,0.753722036694,0.00454071382814,0.658609932881,0.662943343356,0.00433341047511,Hh
1060,31.616708,65.723751,5.0,4.0,0.0292159046714,0.0885069489176,0.00258654655628,0.0773382664274,0.397579454195,0.320241187767,Hh
1061,31.616708,65.724751,5.0,5.0,0.00334444187146,0.457818112791,0.00153115177473,0.400046093728,0.254263337982,0.145782755746,Hh
1062,31.616708,65.725751,5.0,5.0,0.00877884709424,0.309263152147,0.00271504367275,0.270237267802,0.415028571813,0.144791304011,Hh
1063,31.616708,65.726751,5.0,5.0,0.00309875208421,0.657184198313,0.00203645742244,0.574254194078,0.322880735184,0.251373458894,Hh
1064,31.616708,65.727751,5.0,5.0,0.0141323550019,0.216420068504,0.00305872887364,0.18911004303,0.461698906983,0.272588863954,Hh
1065,31.616708,65.728751,5.0,5.0,0.000348858457537,0.442290817185,0.000154296898525,0.386478185907,0.067294919249,0.319183266658,Hh
1066,31.616708,65.729751,5.0,5.0,3.15299830777,-0.0659108338272,-0.000751788777453,-0.057593552702,-0.0557459393067,0.00184761339534,Ll
1067,31.616708,65.730751,5.0,5.0,3.16968096429,-0.129760496956,-0.00364571197049,-0.113386033618,-0.448722899107,0.33533686549,Ll
1068,31.616708,65.731751,5.0,5.0,3.18413892712,-0.113882377282,-0.00484819650529,-0.0995115721802,-0.612012898591,0.512501326411,Ll
1069,31.616708,65.732751,5.0,5.0,6.24894041863,0.212618417101,-0.0072839415417,0.185788121614,-0.942772084447,1.12856020606,Hl
1070,31.616708,65.733751,5.0,5.0,3.9754010023,-0.0058628221014,-0.00645983043954,-0.00512299320268,-0.830862868527,0.825739875324,lL
1071,31.616708,65.734751,5.0,5.0,6.22861392231,0.155944470121,-0.00851856357238,0.136265853988,-1.11042615809,1.24669201208,Hl
1072,31.616708,65.735751,5.0,5.0,6.20136660219,0.144967102569,-0.0118875587406,0.126673719282,-1.56791496842,1.69458868771,Hl
1073,31.616708,65.736751,5.0,5.0,5.84342650014,0.0346424492864,-0.0162987843165,0.0302709222877,-2.16693225402,2.19720317631,Hl
1074,31.616708,65.737751,5.0,5.0,3.1590035903,-1.31181937112,-0.0228423122344,-1.14628102391,-3.05550307502,1.90922205111,Ll
1075,31.616708,65.738751,5.0,5.0,3.14483109123,-4.76788559473,-0.0154405541423,-4.16622661757,-2.0503898781,2.11583673947,Ll
1076,31.616708,65.739751,5.0,5.0,3.14679006751,-2.82321862109,-0.0146735678953,-2.46695696294,-1.94623786595,0.520719096994,Ll
1077,31.616708,65.740751,5.0,5.0,3.14527787689,-2.85644127967,-0.0105266716244,-2.49598725776,-1.38311487323,1.11287238452,Ll
1078,31.616708,65.741751,5.0,5.0,3.14318111809,-5.84789463248,-0.00928918086322,-5.10994942948,-1.21507124364,3.89487818583,Ll
1079,31.616708,65.742751,5.0,5.0,3.14352018659,-5.46404837706,-0.0105321465872,-4.77454069228,-1.38385833948,3.3906823528,Ll
1080,31.616708,65.743751,5.0,5.0,3.1441018168,-3.07559403293,-0.00771718358985,-2.68748514835,-1.00160368832,1.68588146002,Ll
1081,31.616708,65.744751,5.0,5.0,3.15592562515,-1.07304711493,-0.0153810070576,-0.937639413385,-2.04230375046,1.10466433708,Ll
1082,31.616708,65.745751,5.0,5.0,3.16965172302,-0.302087435998,-0.00847851753647,-0.263967054512,-1.10498815286,0.841021098351,Ll
1083,31.616708,65.746751,5.0,5.0,3.23388489738,-0.058093737692,-0.00537687656904,-0.0507628950985,-0.683804397638,0.63304150254,Ll
1090,31.617708,65.696751,5.0,5.0,0.00652918332983,0.106309208551,0.000694122175835,0.0928940608068,0.140599869709,0.0477058089022,Hh
1091,31.617708,65.697751,5.0,5.0,3.12226284301,-0.0174815696398,0.000337957522411,-0.0152755722224,0.0922349016864,0.107510473909,Lh
1092,31.617708,65.698751,5.0,5.0,6.27047590598,0.011511850874,-0.000146316609555,0.010059171634,0.0264734548905,0.0164142832565,Hl
1093,31.617708,65.699751,5.0,5.0,3.15529066648,-0.209137455691,-0.00286494675448,-0.182746422354,-0.342699787767,0.159953365413,Ll
1094,31.617708,65.700751,5.0,5.0,3.15420629993,-0.0813312327688,-0.00102593781717,-0.0710680531379,-0.0929736917299,0.0219056385921,Ll
1095,31.617708,65.701751,5.0,5.0,3.16272370729,-0.713233259747,-0.0150736139448,-0.623230430399,-2.0005616575,1.3773312271,Ll
1096,31.617708,65.702751,5.0,5.0,3.14304062356,-5.15861986519,-0.00746953189244,-4.50765417192,-0.967974111914,3.53968006,Ll
1097,31.617708,65.703751,5.0,5.0,3.1576428301,-0.903208933243,-0.0144979077557,-0.78923309382,-1.92238430005,1.13315120623,Ll
1098,31.617708,65.704751,5.0,5.0,3.16900834537,-0.064384146451,-0.00176557828486,-0.0562595178438,-0.193412315338,0.137152797494,Ll
1099,31.617708,65.705751,5.0,5.0,3.1427111276,-0.713507321225,-0.000798039727467,-0.623469908088,-0.0620265336805,0.561443374408,Ll
1100,31.617708,65.706751,5.0,6.0,3.15853142845,-0.0958663243206,-0.00162401340951,-0.0837689630295,-0.174188676486,0.0904197134569,Ll
1101,31.617708,65.707751,5.0,6.0,3.14473705233,-0.220969996558,-0.000694820068146,-0.193085816146,-0.0480099391803,0.145075876965,Ll
1102,31.617708,65.708751,5.0,6.0,0.0117799397493,0.351218348321,0.00413752236767,0.306898142223,0.60819242435,0.301294282127,Hh
1103,31.617708,65.709751,6.0,6.0,0.00233180521871,1.0085094433,0.00235165184523,0.881245743688,0.365682198025,0.515563545662,Hh
1104,31.617708,65.710751,6.0,6.0,3.10107703107,-0.0349631392796,0.00141732896064,-0.0305511444447,0.238806900319,0.269358044764,Lh
1105,31.617708,65.711751,6.0,6.0,3.16482887695,-0.184052583245,-0.00427745679319,-0.1608270073,-0.53450995814,0.37368295084,Ll
1106,31.617708,65.712751,6.0,6.0,6.27774462613,1.09832928626,-0.00597571829566,0.959731230202,-0.765123418716,1.72485464892,Hl
1107,31.617708,65.713751,6.0,6.0,6.28012292619,0.388135761635,-0.00118862329229,0.339156951069,-0.11506537805,0.454222329119,Hl
1108,31.617708,65.714751,6.0,6.0,0.0116134006296,1.34911774258,0.0156685492587,1.17887271783,2.17403491178,0.995162193954,Hh
1109,31.617708,65.715751,6.0,6.0,0.00345852986538,6.60403944877,0.0228403587336,5.77067641165,3.14792250164,2.62275391001,Hh
1110,31.617708,65.716751,6.0,6.0,0.00891697146612,3.11600604729,0.0277860734614,2.7227975749,3.81952012471,1.09672254981,Hh
1111,31.617708,65.717751,6.0,6.0,0.0103036888658,1.96478797101,0.0202452803991,1.71685158548,2.79552683448,1.078675249,Hh
1112,31.617708,65.718751,6.0,6.0,0.0540361629397,0.269229241125,0.0145622914131,0.235255231763,2.0238119045,1.78855667273,Hh
1113,31.617708,65.719751,6.0,6.0,0.00612115741691,1.38174279487,0.00845797079339,1.20738081824,1.19488273161,0.0124980866285,Hh
1114,31.617708,65.720751,6.0,6.0,3.13032591917,-1.07650079707,0.0121291618094,-0.940657275744,1.69340787831,2.63406515405,Lh
1115,31.617708,65.721751,6.0,6.0,0.00472749770597,1.84154531577,0.00870596611308,1.60916090783,1.22855896981,0.380601938017,Hh
1116,31.617708,65.722751,6.0,6.0,0.322520601578,0.0419085676588,0.0140053890712,0.0366201299539,1.94818799376,1.9115678638,Hh
1117,31.617708,65.723751,6.0,6.0,0.0336896632595,0.481269401196,0.0162199410365,0.420538066539,2.24891052182,1.82837245529,Hh
1118,31.617708,65.724751,6.0,6.0,0.0431958371813,0.239336873588,0.0103447914712,0.209134978912,1.45110136776,1.24196638885,Hh
1119,31.617708,65.725751,6.0,6.0,0.0803401589,0.12563815556,0.0101155625238,0.109783890044,1.41997348743,1.31018959739,Hh
1120,31.617708,65.726751,6.0,6.0,0.00928825579188,0.541210516258,0.00502704627702,0.472915218653,0.728984296922,0.256069078269,Hh
1121,31.617708,65.727751,6.0,6.0,0.0138087933571,0.386578940184,0.00533852802732,0.337796584752,0.771281601688,0.433485016936,Hh
1122,31.617708,65.728751,6.0,6.0,0.00373409298031,0.849725391754,0.00317296836793,0.742498634755,0.477211927254,0.265286707501,Hh
1123,31.617708,65.729751,6.0,6.0,0.0234013105755,0.23194736411,0.00542886332803,0.202677950851,0.783548579581,0.58087062873,Hh
1124,31.617708,65.730751,6.0,6.0,0.0221179653677,0.347921046166,0.0076965607545,0.304016926277,1.09148793421,0.787471007932,Hh
1125,31.617708,65.731751,6.0,6.0,0.0530970405111,0.187136092072,0.00994572106194,0.163521408475,1.39691006215,1.23338865368,Hh
1126,31.617708,65.732751,6.0,6.0,0.106507365873,0.096644735046,0.0103324756451,0.084449146188,1.44942895438,1.36497980819,Hh
1127,31.617708,65.733751,6.0,6.0,0.216113935968,0.0289934205138,0.00636528960672,0.0253347438564,0.910709505263,0.885374761407,Hh
1128,31.617708,65.734751,6.0,6.0,3.12610187625,-0.178617347801,0.0027671429059,-0.15607764364,0.422103327045,0.578180970685,Lh
1129,31.617708,65.735751,6.0,6.0,3.14418195264,-0.569899741219,-0.00147564415781,-0.497984153361,-0.1540410452,0.343943108161,Ll
1130,31.617708,65.736751,6.0,6.0,3.14402602956,-2.05841232018,-0.00500890096659,-1.79866148797,-0.633835575426,1.16482591254,Ll
1131,31.617708,65.737751,7.0,6.0,3.1473470325,-2.59177560623,-0.0149142235013,-2.26471971756,-1.9789174162,0.285802301363,Ll
1132,31.617708,65.738751,7.0,6.0,3.14517253027,-4.06727978102,-0.014560422247,-3.55403017713,-1.93087338323,1.6231567939,Ll
1133,31.617708,65.739751,7.0,6.0,3.16626582307,-0.744455015773,-0.0183717929588,-0.650512316346,-2.44843406991,1.79792175357,Ll
1134,31.617708,65.740751,7.0,6.0,6.09880504543,0.0850259875076,-0.0158572168242,0.0742965671683,-2.10697010606,2.18126667323,Hl
1135,31.617708,65.741751,7.0,6.0,5.82535971595,0.0386578940184,-0.019048426754,0.0337796584752,-2.54031677515,2.57409643363,Hl
1136,31.617708,65.742751,7.0,7.0,4.59845671811,-0.0020611706982,-0.0180128485676,-0.00180107178656,-2.3996916306,2.39789055882,lL
1137,31.617708,65.743751,7.0,7.0,3.30148758969,-0.083392403467,-0.0134488315431,-0.0728691249244,-1.77992620661,1.70705708168,Ll
1138,31.617708,65.744751,7.0,7.0,3.437099952,-0.0232374950768,-0.0070739685913,-0.0203051580394,-0.91425905,0.89395389196,Ll
1150,31.618708,65.699751,7.0,7.0,3.12510434305,-0.122050297485,0.00201258559257,-0.1066487834,0.3196390876,0.426287871,Lh
1151,31.618708,65.700751,7.0,7.0,3.14138743123,-0.278849940922,5.72262425257e-05,-0.243661896473,0.0541133215575,0.29777521803,Lh
1152,31.618708,65.701751,7.0,7.0,6.27718416698,1.49642007732,-0.00898033448097,1.30758698659,-1.17313180564,2.48071879223,Hl
1153,31.618708,65.702751,7.0,7.0,3.15163025218,-0.630178040714,-0.00632568665801,-0.550655940641,-0.812646968544,0.261991027903,Ll
1154,31.618708,65.703751,7.0,7.0,3.15453187736,-0.663978956319,-0.00859185179554,-0.580191522293,-1.12037824776,0.54018672547,Ll
1155,31.618708,65.704751,7.0,7.0,6.19577784419,0.0289934205138,-0.00254071503758,0.0253347438564,-0.298671116003,0.324005859859,Hl
1156,31.618708,65.705751,7.0,7.0,0.00478226372934,0.0386578940184,0.000184873653775,0.0337796584752,0.0714470544361,0.0376673959609,Hh
1157,31.618708,65.706751,7.0,7.0,6.24567841062,0.0326881752526,-0.00122660724546,0.0285632578869,-0.120223365129,0.148786623016,Hl
1158,31.618708,65.707751,7.0,7.0,3.14645747377,-0.0719874492574,-0.000350208758386,-0.0629033606761,-0.00121384412548,0.0616895165506,Ll
1159,31.618708,65.708751,7.0,7.0,6.28297280704,0.0964309417172,-2.04915887982e-05,0.0842623314167,0.0435597183556,0.0407026130611,Hl
1160,31.618708,65.709751,7.0,7.0,6.28147615751,1.6683961923,-0.0028515415734,1.45786145387,-0.340879446674,1.79874090054,Hl
1161,31.618708,65.710751,7.0,7.0,3.14449427593,-0.766837337534,-0.00222507859702,-0.6700702153,-0.255809629868,0.414260585432,Ll
1162,31.618708,65.711751,7.0,7.0,3.14396148488,-0.720362347381,-0.00170642006004,-0.629459899221,-0.18537899248,0.444080906741,Ll
1163,31.618708,65.712751,7.0,7.0,3.14594571159,-0.668559018448,-0.00291029456877,-0.584193626868,-0.348857741868,0.235335885,Ll
1164,31.618708,65.713751,7.0,7.0,3.14147207463,-1.3012997243,0.00015690936962,-1.13708885021,0.0676496767459,1.20473852695,Lh
1165,31.618708,65.714751,7.0,7.0,3.12521597879,-1.20845664066,0.0197922708439,-1.05596162543,2.7340109248,3.78997255024,Lh
1166,31.618708,65.715751,7.0,7.0,0.00198044921383,7.49480459523,0.0148430992742,6.54903599882,2.06194388388,4.48709211495,Hh
1167,31.618708,65.716751,7.0,7.0,0.00915113757379,2.890699916,0.0264539310667,2.52592280041,3.63862338579,1.11270058538,Hh
1168,31.618708,65.717751,7.0,7.0,0.0224733396783,0.481406431935,0.0108206319865,0.420657805384,1.51571758132,1.09505977594,Hh
1169,31.618708,65.718751,7.0,7.0,0.00461292685781,2.44830220216,0.0112939190926,2.13935120712,1.57998705762,0.559364149496,Hh
1170,31.618708,65.719751,7.0,7.0,0.000419737476659,4.35554741323,0.00182818658806,3.80592134744,0.294598837618,3.51132250982,Hh
1171,31.618708,65.720751,7.0,7.0,0.0203105010115,0.364868132483,0.00741167374767,0.318825461571,1.05280203194,0.733976570365,Hh
1172,31.618708,65.721751,8.0,7.0,0.0073347221083,0.89673486523,0.0065774189927,0.783575987762,0.93951537039,0.155939382628,Hh
1173,31.618708,65.722751,8.0,7.0,0.00326543144786,4.7188723639,0.0154092089853,4.12339836114,2.13881809868,1.98458026246,Hh
1174,31.618708,65.723751,8.0,8.0,0.00888824297128,2.48782890912,0.022113010134,2.17389004313,3.04915303807,0.875262994942,Hh
1175,31.618708,65.724751,8.0,8.0,0.00606968958359,3.5182026853,0.0213546604359,3.07424106185,2.94617381611,0.128067245737,Hh
1176,31.618708,65.725751,8.0,8.0,0.021496928162,1.18865347848,0.0255563352377,1.03865742219,3.51673539621,2.47807797403,Hh
1177,31.618708,65.726751,8.0,8.0,0.028362570882,0.908460509432,0.0257731869178,0.793821974167,3.54618251982,2.75236054565,Hh
1178,31.618708,65.727751,8.0,8.0,0.0733250765993,0.371051644578,0.0272562561402,0.324228676931,3.7475741931,3.42334551617,Hh
1179,31.618708,65.728751,8.0,8.0,0.0655120049672,0.3680284039,0.0241448302892,0.321586938673,3.32506171091,3.00347477223,Hh
1180,31.618708,65.729751,8.0,8.0,0.0327086836708,0.711720212005,0.023287736726,0.621908313991,3.20867367976,2.58676536576,Hh
1181,31.618708,65.730751,8.0,8.0,0.00951311136343,1.85470724513,0.0176445688463,1.62066193472,2.44236621094,0.821704276221,Hh
1182,31.618708,65.731751,8.0,8.0,0.00352195907309,3.39430501045,0.0119546527577,2.96597802144,1.66971062305,1.29626739839,Hh
1183,31.618708,65.732751,8.0,8.0,0.00301784390039,2.46115708115,0.00742741043335,2.1505839303,1.054938977,1.09564495329,Hh
1184,31.618708,65.733751,8.0,8.0,0.00211590459886,1.98813236275,0.00420670468735,1.7372501509,0.6175869576,1.1196631933,Hh
1185,31.618708,65.734751,8.0,8.0,0.00471801814564,0.327506638072,0.00154519372644,0.286178610173,0.256170148607,0.0300084615664,Hh
1186,31.618708,65.735751,8.0,8.0,3.17356652815,-0.12994415621,-0.00415623459252,-0.11354651693,-0.518048729316,0.404502212386,Ll
1187,31.618708,65.736751,8.0,8.0,5.57506267864,0.0096644735046,-0.00827539453932,0.0084449146188,-1.07740529991,1.08585021453,Hl
1188,31.618708,65.737751,8.0,8.0,3.49597023292,-0.0407190647166,-0.0150659456281,-0.0355807302618,-1.99952034728,1.96393961702,Ll
1189,31.618708,65.738751,8.0,8.0,3.16206413215,-0.534462386766,-0.0109427639693,-0.467018634906,-1.43961765294,0.972599018038,Ll
1190,31.618708,65.739751,8.0,8.0,3.81529960998,-0.0116187475384,-0.00927531197034,-0.0101525790197,-1.21318793334,1.20303535432,Ll
1191,31.618708,65.740751,8.0,8.0,3.22753977644,-0.0116187475384,-0.00100106405952,-0.0101525790197,-0.0895959885183,0.0794434094986,Ll
1193,31.618708,65.742751,8.0,8.0,3.25546029966,-0.00792399279961,-0.000906206373077,-0.00692406498924,-0.076714898474,0.0697908334848,Ll
1195,31.618708,65.744751,8.0,8.0,3.1444679099,-0.522843639228,-0.00150331361622,-0.456866055886,-0.157798387369,0.299067668518,Ll
1196,31.618708,65.745751,8.0,9.0,3.26362771574,-0.0232374950768,-0.00284995090715,-0.0203051580394,-0.340663443988,0.320358285948,Ll
1202,31.619708,65.694751,8.0,9.0,0.0173913797073,0.048322367523,0.000840477380613,0.042224573094,0.160474005817,0.118249432723,Hh
1203,31.619708,65.695751,9.0,9.0,3.11216003311,-0.0813312327688,0.00239448277738,-0.0710680531379,0.371498375021,0.442566428159,Lh
1205,31.619708,65.697751,9.0,9.0,6.27320276396,0.0424595454216,-0.000423868326889,0.0371015798913,-0.0112163602117,0.048317940103,Hl
1207,31.619708,65.699751,9.0,9.0,3.15943460106,-0.0348562426152,-0.000621969249481,-0.0304577370591,-0.0381172463448,0.00765950928575,Ll
1208,31.619708,65.700751,9.0,9.0,3.1338073606,-0.22075620323,0.00171868644492,-0.192899001374,0.279729392066,0.47262839344,Lh
1209,31.619708,65.701751,9.0,9.0,6.28213912603,0.239473904327,-0.000250533174733,0.209254717757,0.0123214867101,0.196933231047,Hl
1210,31.619708,65.702751,9.0,9.0,6.23261392896,0.0884301863277,-0.00447585266105,0.0772711905006,-0.561450896025,0.638722086525,Hl
1211,31.619708,65.703751,9.0,9.0,3.19101185012,-0.0994269031276,-0.00491760166658,-0.0868802327746,-0.621437692359,0.534557459585,Ll
1212,31.619708,65.704751,9.0,9.0,6.25546166697,0.193289470092,-0.00536006104298,0.168898292376,-0.681520952687,0.850419245063,Hl
1213,31.619708,65.705751,9.0,9.0,0.0034916271005,0.270605258129,0.000944856492551,0.236457609326,0.174648046847,0.0618095624791,Hh
1214,31.619708,65.706751,9.0,9.0,6.28049117657,0.367249993175,-0.000989421840865,0.320906755514,-0.088015046874,0.408921802388,Hl
1215,31.619708,65.707751,9.0,9.0,3.15070518824,-0.371799921229,-0.00338813344602,-0.32488252863,-0.413745320678,0.0888627920474,Ll
1216,31.619708,65.708751,9.0,9.0,3.15942777818,-0.542386379566,-0.00967455447609,-0.473942699895,-1.2674026086,0.793459908706,Ll
1217,31.619708,65.709751,9.0,9.0,3.14451583558,-1.42388450511,-0.00416228539979,-1.24420467053,-0.518870391704,0.725334278829,Ll
1218,31.619708,65.710751,9.0,9.0,3.14206917281,-1.02244978338,-0.000487217006809,-0.893426953733,-0.0198187210836,0.873608232649,Ll
1219,31.619708,65.711751,9.0,9.0,3.13146964899,-0.896597834491,0.0090765740481,-0.783456248917,1.27888524659,2.0623414955,Lh
1220,31.619708,65.712751,9.0,9.0,0.0172495493908,0.531576176828,0.00917035907269,0.464496635493,1.29162067575,0.82712404026,Hh
1221,31.619708,65.713751,9.0,9.0,3.13106368495,-1.08836061721,0.0114597382879,-0.951020506435,1.60250428386,2.55352479029,Lh
1222,31.619708,65.714751,9.0,9.0,3.10429119474,-1.04568727846,0.0390237618739,-0.913732111772,5.34552905202,6.25926116379,Lh
1223,31.619708,65.715751,9.0,10.0,0.00937245117361,3.49740731907,0.0327802391742,3.05606986067,4.49769709337,1.44162723269,Hh
1224,31.619708,65.716751,9.0,10.0,3.10995149769,-1.25610749412,0.0397579620012,-1.09759942275,5.44522891089,6.54282833364,Lh
1225,31.619708,65.717751,9.0,10.0,3.09671698006,-0.315660457571,0.0141749922412,-0.275827297933,1.97121906048,2.24704635841,Lh
1226,31.619708,65.718751,9.0,10.0,0.0229314249917,0.58086061433,0.0133222968678,0.507561875058,1.85542827642,1.34786640137,Hh
1227,31.619708,65.719751,9.0,10.0,0.0103182006411,0.933789309282,0.0096353673961,0.815954535452,1.35476594431,0.538811408861,Hh
1228,31.619708,65.720751,9.0,10.0,3.13577909813,-2.10740620177,0.0122516608479,-1.84147283684,1.71004249385,3.55151533069,Lh
1229,31.619708,65.721751,9.0,10.0,3.1120050715,-0.37879483293,0.0112108948365,-0.330994753167,1.56871287459,1.89970762775,Lh
1230,31.619708,65.722751,9.0,10.0,0.00499008450972,3.16386783927,0.0157880989419,2.76461969243,2.19026902303,0.574350669401,Hh
1231,31.619708,65.723751,9.0,10.0,0.0057140439259,4.29186206011,0.0245241552429,3.75027244226,3.37657170517,0.373700737091,Hh
1232,31.619708,65.724751,9.0,10.0,0.00797037677163,2.99154090023,0.0238442130211,2.61403867154,3.28423973595,0.670201064416,Hh
1233,31.619708,65.725751,9.0,10.0,0.00430606145468,5.31701439417,0.0228955322478,4.6460609121,3.15541472533,1.49064618677,Hh
1234,31.619708,65.726751,10.0,10.0,0.00233709471718,7.32030958883,0.0171082880167,6.39656049876,2.36954257466,4.0270179241,Hh
1235,31.619708,65.727751,10.0,10.0,0.00333007056366,5.73335152596,0.0190925357225,5.00986050542,2.63899120163,2.37086930378,Hh
1236,31.619708,65.728751,10.0,10.0,0.00329962421863,5.3317797735,0.0175929335169,4.65896304977,2.43535445097,2.2236085988,Hh
1237,31.619708,65.729751,10.0,10.0,0.00308001451171,5.58447587533,0.0172003211266,4.87977145733,2.38204010459,2.49773135274,Hh
1238,31.619708,65.730751,10.0,10.0,0.00341782183511,4.25294659905,0.0145358703501,3.71626771911,2.02022408674,1.69604363237,Hh
1239,31.619708,65.731751,10.0,10.0,0.0457286347905,0.316331971632,0.0144755205693,0.276414073706,2.01202895792,1.73561488421,Hh
1240,31.619708,65.732751,10.0,10.0,0.0356783344983,0.347921046166,0.0124185132668,0.304016926277,1.73270002548,1.42868309921,Hh
1241,31.619708,65.733751,10.0,10.0,0.0168560825874,0.599197357285,0.0101010768233,0.523584706366,1.41800641845,0.894421712088,Hh
1242,31.619708,65.734751,10.0,10.0,0.017957361503,0.292559993233,0.00525417033717,0.255641878738,0.759826346521,0.504184467783,Hh
1243,31.619708,65.735751,10.0,10.0,3.13523204585,-0.36018117369,0.00229100205828,-0.314729949611,0.35744633021,0.672176279821,Lh
1244,31.619708,65.736751,10.0,10.0,3.14227130354,-0.575181451483,-0.00039034692495,-0.502599365168,-0.00666436012617,0.495935005042,Ll
1245,31.619708,65.737751,10.0,10.0,3.160884091,-0.346821945447,-0.00669152397944,-0.303056520961,-0.862325425354,0.559268904393,Ll
1246,31.619708,65.738751,10.0,10.0,3.14410335627,-1.50336836051,-0.0037745189068,-1.31365846666,-0.466214088354,0.847444378302,Ll
1247,31.619708,65.739751,10.0,10.0,3.22853037709,-0.0785985480096,-0.00685044647848,-0.0686802055784,-0.883906122681,0.815225917103,Ll
1248,31.619708,65.740751,10.0,10.0,3.14194873492,-0.104889417839,-3.7349164658e-05,-0.0916534333342,0.0412705632989,0.132923996633,Ll
1249,31.619708,65.741751,10.0,10.0,6.28166512824,0.110003963289,-0.000167225837481,0.0961225748373,0.023634110418,0.0724884644192,Hl
1250,31.619708,65.742751,10.0,10.0,6.27665788201,0.154631576074,-0.00100936037761,0.135118633901,-0.0907225774575,0.225841211358,Hl
1251,31.619708,65.743751,10.0,10.0,3.17146685286,-0.058093737692,-0.00173602037448,-0.0507628950985,-0.189398533015,0.138635637916,Ll
1252,31.619708,65.744751,10.0,11.0,3.14397690165,-0.364196618422,-0.000868336726289,-0.318238685798,-0.0715724334979,0.2466662523,Ll
